family,year,quantity,unit,index_to_1940,method,source_title,source_url,locator
Iron Mine,1928,411537818.58651364,t output,0.47040831055827076,geometric backcast from 1930-1940,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1931
Iron Mine,1929,272817205.5798237,t output,0.7095989769438321,geometric backcast from 1930-1940,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric backcast from 1930-1931
Iron Mine,1930,180856349.76639998,t output,1.0704120160678143,anchor,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,"Iron ore table, 1930 world total = 178,000,000 long tons actual weight."
Iron Mine,1931,119893535.2384,t output,1.6146893123734825,anchor,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,"Iron ore table, 1931 world total."
Iron Mine,1932,76203518.16,t output,2.5404445181342794,anchor,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,"Iron ore table, 1932 world total."
Iron Mine,1933,93827601.15048222,t output,2.0632607846558275,geometric interpolation between 1932-1935,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric interpolation between 1932-1935
Iron Mine,1934,115527720.37597446,t output,1.6757087332987641,geometric interpolation between 1932-1935,Statistical Summary of the Mineral Industry 1930-1932,https://nora.nerc.ac.uk/id/eprint/535282/1/SS_1930_1932.pdf,geometric interpolation between 1932-1935
Iron Mine,1935,142246567.232,t output,1.3609524204290782,anchor,Statistical Summary of the Mineral Industry 1935-1937,https://nora.nerc.ac.uk/id/eprint/535283/1/SS_1935_1937.pdf,"Iron ore table, 1935 world total."
Iron Mine,1936,172727974.496,t output,1.1207843462357114,anchor,Statistical Summary of the Mineral Industry 1935-1937,https://nora.nerc.ac.uk/id/eprint/535283/1/SS_1935_1937.pdf,"Iron ore table, 1936 world total."
Iron Mine,1937,217434038.48319998,t output,0.8903427049536026,anchor,Statistical Summary of the Mineral Industry 1935-1937,https://nora.nerc.ac.uk/id/eprint/535283/1/SS_1935_1937.pdf,"Iron ore table, 1937 world total."
Iron Mine,1938,209176680.68608823,t output,0.9254894443164055,geometric interpolation between 1937-1945,Statistical Summary of the Mineral Industry 1935-1937,https://nora.nerc.ac.uk/id/eprint/535283/1/SS_1935_1937.pdf,geometric interpolation between 1937-1945
Iron Mine,1939,201232907.45128867,t output,0.9620236194171147,geometric interpolation between 1937-1945,Statistical Summary of the Mineral Industry 1935-1937,https://nora.nerc.ac.uk/id/eprint/535283/1/SS_1935_1937.pdf,geometric interpolation between 1937-1945
Iron Mine,1940,193590809.972118,t output,1.0,geometric interpolation between 1937-1945,Statistical Summary of the Mineral Industry 1935-1937,https://nora.nerc.ac.uk/id/eprint/535283/1/SS_1935_1937.pdf,geometric interpolation between 1937-1945
Iron Mine,1941,186238931.69526783,t output,1.0394755178733501,geometric interpolation between 1937-1945,Statistical Summary of the Mineral Industry 1935-1937,https://nora.nerc.ac.uk/id/eprint/535283/1/SS_1935_1937.pdf,geometric interpolation between 1937-1945
Iron Mine,1942,179166251.14585835,t output,1.0805093522580693,geometric interpolation between 1937-1945,Statistical Summary of the Mineral Industry 1935-1937,https://nora.nerc.ac.uk/id/eprint/535283/1/SS_1935_1937.pdf,geometric interpolation between 1937-1945
Iron Mine,1943,172362165.4047344,t output,1.1231630185054549,geometric interpolation between 1937-1945,Statistical Summary of the Mineral Industry 1935-1937,https://nora.nerc.ac.uk/id/eprint/535283/1/SS_1935_1937.pdf,geometric interpolation between 1937-1945
Iron Mine,1944,165816474.21323398,t output,1.167500460317153,geometric interpolation between 1937-1945,Statistical Summary of the Mineral Industry 1935-1937,https://nora.nerc.ac.uk/id/eprint/535283/1/SS_1935_1937.pdf,geometric interpolation between 1937-1945
Iron Mine,1945,159519364.68159997,t output,1.2135881456055475,anchor,Statistical Summary of the Mineral Industry 1945-1951,https://nora.nerc.ac.uk/id/eprint/535285/1/SS_1945_1951.pdf,"Iron ore table, 1945 world total."
Iron Mine,1946,156471223.9552,t output,1.2372294731173439,anchor,Statistical Summary of the Mineral Industry 1945-1951,https://nora.nerc.ac.uk/id/eprint/535285/1/SS_1945_1951.pdf,"Iron ore table, 1946 world total."
Iron Mine,1947,190000771.94559997,t output,1.0188948602142833,anchor,Statistical Summary of the Mineral Industry 1945-1951,https://nora.nerc.ac.uk/id/eprint/535285/1/SS_1945_1951.pdf,"Iron ore table, 1947 world total."
Iron Mine,1948,220482179.20959997,t output,0.8780338196316634,anchor,Statistical Summary of the Mineral Industry 1945-1951,https://nora.nerc.ac.uk/id/eprint/535285/1/SS_1945_1951.pdf,"Iron ore table, 1948 world total."
Iron Mine,1949,223530319.936,t output,0.8660606311821406,anchor,Statistical Summary of the Mineral Industry 1945-1951,https://nora.nerc.ac.uk/id/eprint/535285/1/SS_1945_1951.pdf,"Iron ore table, 1949 world total."
Iron Mine,1950,247915445.74719998,t output,0.7808743395904547,anchor,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,"Iron ore table, 1950 world total."
Iron Mine,1951,293637556.6432,t output,0.6592849095504185,anchor,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,"Iron ore table, 1951 world total."
Iron Mine,1952,303798025.7312,t output,0.6372352470236486,anchor,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,"Iron ore table, 1952 world total."
Iron Mine,1953,341391761.35679996,t output,0.567063508512116,anchor,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,"Iron ore table, 1953 world total."
Iron Mine,1954,306846166.4576,t output,0.6309050955631488,anchor,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,"Iron ore table, 1954 world total."
Iron Mine,1955,373905262.4384,t output,0.5177536382067145,anchor,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,"Iron ore table, 1955 world total."
Iron Mine,1956,384549730.6170117,t output,0.5034220402690198,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,1957,395497229.30679244,t output,0.48948714586808656,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,1958,406756385.28825927,t output,0.47593797411422184,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,1959,418336070.9321898,t output,0.46276384807251797,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,1960,430245411.19117254,t output,0.4499543863492807,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,1961,442493790.7901964,t output,0.43749949491134654,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,1962,455090861.62194353,t output,0.4253893591318456,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,1963,468046550.3526145,t output,0.4136144360561391,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,1964,481371066.2442789,t output,0.4021654468818395,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,1965,495074909.1999147,t output,0.39103336964698543,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,1966,509168878.0374776,t output,0.380209432120611,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,1967,523664078.9995188,t output,0.36968510489010625,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,1968,538571934.505058,t output,0.359452094639922,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,1969,553904192.1506078,t output,0.34950233761632227,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,1970,569672933.967442,t output,0.339827993273035,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,1971,585890585.9424042,t output,0.33042143809279245,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,1972,602569927.8097563,t output,0.32127525957989495,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,1973,619724103.1217874,t output,0.3123822504190607,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,1974,637366629.606114,t output,0.30373540279596234,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,1975,655511409.8178368,t output,0.2953279028749719,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,1976,674172742.0949464,t output,0.2871531254297639,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,1977,693365331.8256121,t output,0.2792046286225454,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,1978,713104303.0362304,t output,0.271476148927799,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,1979,733405210.3093683,t output,0.2639615961965373,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,1980,754284051.0409888,t output,0.2566550488571818,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,1981,775757278.0466207,t output,0.24955074924928228,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,1982,797841812.5264052,t output,0.2426430990864006,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,1983,820555057.3992354,t output,0.2359266550445837,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,1984,843914911.0164977,t output,0.22939612447294877,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,1985,867939781.2662205,t output,0.22304636122300112,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,1986,892648600.078744,t output,0.2168723615933981,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,1987,918060838.3453448,t output,0.21086926038696294,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,1988,944196521.2615663,t output,0.20503232707684213,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,1989,971076244.1073512,t output,0.1993569620787848,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,1990,998721188.4764063,t output,0.19383869312660662,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,1991,1027153138.967592,t output,0.1884731717479822,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,1992,1056394500.3514878,t output,0.18325616983778853,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,1993,1086468315.2256618,t output,0.17818357632629975,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,1994,1117398282.1725557,t output,0.17325139393960737,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,1995,1149208774.4342973,t output,0.16845573604971287,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,1996,1181924859.1191514,t output,0.16379282361181122,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,1997,1215572316.9547486,t output,0.1592589821863512,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,1998,1250177662.6036556,t output,0.15485063904352622,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,1999,1285768165.5572968,t output,0.15056432034791356,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,2000,1322371871.6246896,t output,0.1463966484210443,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,2001,1360017625.0329323,t output,0.14234433907974559,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,2002,1398735091.1568522,t output,0.13840419904815912,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,2003,1438554779.895733,t output,0.13457312344139546,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,2004,1479508069.7155378,t output,0.13084809331884167,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,2005,1521627232.3755734,t output,0.1272261733051944,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,2006,1564945458.359085,t output,0.12370450927734349,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,2007,1609496883.0278153,t output,0.12028032611528354,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,2008,1655316613.521143,t output,0.11695092551528077,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,2009,1702440756.420993,t output,0.11371368386357247,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,2010,1750906446.2043252,t output,0.11056605016892294,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,2011,1800751874.505615,t output,0.10750554405240706,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,2012,1852016320.2123888,t output,0.10452975379283755,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,2013,1904740180.417534,t output,0.10163633442629501,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,2014,1958965002.2527652,t output,0.09882300589826412,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,2015,2014733515.62834,t output,0.09608755126691895,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,2016,2072089666.9048185,t output,0.09342781495614233,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,2017,2131078653.5234067,t output,0.09084170105690174,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,2018,2191746959.6221633,t output,0.08832717167564418,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,2019,2254142392.666144,t output,0.08588224532840784,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,2020,2318314121.1203465,t output,0.0835049953793852,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,2021,2384312713.195143,t output,0.0811935485227074,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,2022,2452190176.694728,t output,0.0789460833062533,geometric interpolation between 1955-2023,Statistical Summary of the Mineral Industry 1950-1955,https://nora.nerc.ac.uk/id/eprint/535280/1/SS_1950_1955.pdf,geometric interpolation between 1955-2023
Iron Mine,2023,2522000000.0,t output,0.07676082869631959,anchor,World Steel in Figures 2025,https://worldsteel.org/wp-content/uploads/World-Steel-in-Figures-2025-1.pdf,"Trade in iron ore, actual weight, 2023 world total = 2,522.0 Mt."
Iron Mine,2024,2601220299.9674997,t output,0.07442307365298385,geometric forecast from 1940-2023,Statistical Summary of the Mineral Industry 1935-1937,https://nora.nerc.ac.uk/id/eprint/535283/1/SS_1935_1937.pdf,geometric forecast from 1940-2023
Iron Mine,2025,2682929043.9980245,t output,0.07215651506147716,geometric forecast from 1940-2023,Statistical Summary of the Mineral Industry 1935-1937,https://nora.nerc.ac.uk/id/eprint/535283/1/SS_1935_1937.pdf,geometric forecast from 1940-2023
Land Economy,1820,16518106422.22179,constant 2015 US$,23.843085408720242,geometric backcast from 1968-1940,"World Bank, Agriculture, forestry, and fishing, value added (constant 2015 US$)",https://api.worldbank.org/v2/country/WLD/indicator/NV.AGR.TOTL.KD?format=json&per_page=200,geometric backcast from 1968-1969
Land Economy,1821,16960485514.111366,constant 2015 US$,23.22118797175245,geometric backcast from 1968-1940,"World Bank, Agriculture, forestry, and fishing, value added (constant 2015 US$)",https://api.worldbank.org/v2/country/WLD/indicator/NV.AGR.TOTL.KD?format=json&per_page=200,geometric backcast from 1968-1969
Land Economy,1822,17414712166.244152,constant 2015 US$,22.615511439733712,geometric backcast from 1968-1940,"World Bank, Agriculture, forestry, and fishing, value added (constant 2015 US$)",https://api.worldbank.org/v2/country/WLD/indicator/NV.AGR.TOTL.KD?format=json&per_page=200,geometric backcast from 1968-1969
Land Economy,1823,17881103673.6422,constant 2015 US$,22.02563272399744,geometric backcast from 1968-1940,"World Bank, Agriculture, forestry, and fishing, value added (constant 2015 US$)",https://api.worldbank.org/v2/country/WLD/indicator/NV.AGR.TOTL.KD?format=json&per_page=200,geometric backcast from 1968-1969
Land Economy,1824,18359985828.953148,constant 2015 US$,21.451139771267496,geometric backcast from 1968-1940,"World Bank, Agriculture, forestry, and fishing, value added (constant 2015 US$)",https://api.worldbank.org/v2/country/WLD/indicator/NV.AGR.TOTL.KD?format=json&per_page=200,geometric backcast from 1968-1969
Land Economy,1825,18851693150.029076,constant 2015 US$,20.891631275822938,geometric backcast from 1968-1940,"World Bank, Agriculture, forestry, and fishing, value added (constant 2015 US$)",https://api.worldbank.org/v2/country/WLD/indicator/NV.AGR.TOTL.KD?format=json&per_page=200,geometric backcast from 1968-1969
Land Economy,1826,19356569113.60027,constant 2015 US$,20.34671639917033,geometric backcast from 1968-1940,"World Bank, Agriculture, forestry, and fishing, value added (constant 2015 US$)",https://api.worldbank.org/v2/country/WLD/indicator/NV.AGR.TOTL.KD?format=json&per_page=200,geometric backcast from 1968-1969
Land Economy,1827,19874966395.20711,constant 2015 US$,19.8160144970278,geometric backcast from 1968-1940,"World Bank, Agriculture, forestry, and fishing, value added (constant 2015 US$)",https://api.worldbank.org/v2/country/WLD/indicator/NV.AGR.TOTL.KD?format=json&per_page=200,geometric backcast from 1968-1969
Land Economy,1828,20407247115.557674,constant 2015 US$,19.299154853430206,geometric backcast from 1968-1940,"World Bank, Agriculture, forestry, and fishing, value added (constant 2015 US$)",https://api.worldbank.org/v2/country/WLD/indicator/NV.AGR.TOTL.KD?format=json&per_page=200,geometric backcast from 1968-1969
Land Economy,1829,20953783093.48318,constant 2015 US$,18.795776421769546,geometric backcast from 1968-1940,"World Bank, Agriculture, forestry, and fishing, value added (constant 2015 US$)",https://api.worldbank.org/v2/country/WLD/indicator/NV.AGR.TOTL.KD?format=json&per_page=200,geometric backcast from 1968-1969
Land Economy,1830,21514956105.667915,constant 2015 US$,18.305527572589856,geometric backcast from 1968-1940,"World Bank, Agriculture, forestry, and fishing, value added (constant 2015 US$)",https://api.worldbank.org/v2/country/WLD/indicator/NV.AGR.TOTL.KD?format=json&per_page=200,geometric backcast from 1968-1969
Land Economy,1831,22091158153.335144,constant 2015 US$,17.82806584796032,geometric backcast from 1968-1940,"World Bank, Agriculture, forestry, and fishing, value added (constant 2015 US$)",https://api.worldbank.org/v2/country/WLD/indicator/NV.AGR.TOTL.KD?format=json&per_page=200,geometric backcast from 1968-1969
Land Economy,1832,22682791736.07525,constant 2015 US$,17.363057722255057,geometric backcast from 1968-1940,"World Bank, Agriculture, forestry, and fishing, value added (constant 2015 US$)",https://api.worldbank.org/v2/country/WLD/indicator/NV.AGR.TOTL.KD?format=json&per_page=200,geometric backcast from 1968-1969
Land Economy,1833,23290270133.00736,constant 2015 US$,16.910178369172463,geometric backcast from 1968-1940,"World Bank, Agriculture, forestry, and fishing, value added (constant 2015 US$)",https://api.worldbank.org/v2/country/WLD/indicator/NV.AGR.TOTL.KD?format=json&per_page=200,geometric backcast from 1968-1969
Land Economy,1834,23914017691.470955,constant 2015 US$,16.46911143483139,geometric backcast from 1968-1940,"World Bank, Agriculture, forestry, and fishing, value added (constant 2015 US$)",https://api.worldbank.org/v2/country/WLD/indicator/NV.AGR.TOTL.KD?format=json&per_page=200,geometric backcast from 1968-1969
